9645.9,9650.65,9595.5,149313755,7774.69,9613.3,,,125
9619.75,9643.65,9607.35,134849476,7311.1,9637.6,,,126
9653.6,9700.7,9639.95,152001940,7539.21,9674.55,,,127
9670.35,9684.25,9642.65,146232151,8514.53,9665.8,,,128
9719.3,9782.15,9646.45,40142973,1920.78,9771.05,,,129
9797.45,9830.05,9778.85,185322358,9908.41,9786.05,,,130
9807.3,9824.95,9787.7,150045594,7966.44,9816.1,,,131
9855.8,9897.25,9853.45,186866752,10244.56,9891.7,,,132
9913.3,9913.3,9845.45,164456602,9187.71,9886.35,,,133
9908.15,9928.2,9894.7,168596771,8310.48,9915.95,,,134
9832.7,9885.35,9792.05,303007860,13184.22,9827.15,,,135
9855.95,9905.05,9851.65,206376192,10935.6,9899.6,,,136
9920.2,9922.55,9863.45,166083004,8942.56,9873.3,,,137
9899.6,9924.7,9838,193286125,11860.28,9915.25,,,138
9936.8,9982.05,9919.6,179905535,10837.2,9966.4,,,139
10010.55,10011.3,9949.1,191206247,10491.32,9964.55,,,140
9983.65,10025.95,9965.95,203697844,11403.3,10020.65,,,141
10063.25,10114.85,10005.5,296782048,18601.99,10020.55,,,142
9996.55,10026.05,9944.5,197491415,11996.8,10014.5,,,143
10034.7,10085.9,10016.95,245096535,13131.89,10077.1,,,144
10101.05,10128.6,10065.75,190000516,11515.29,10114.65,,,145
10136.3,10137.85,10054.2,166463276,9165.92,10081.5,,,146
10081.15,10081.15,9998.25,198665837,10714.1,10013.65,,,147
10008.6,10075.25,9988.35,184082134,10397.88,10066.4,,,148
10074.8,10088.1,10046.35,141566282,7827.95,10057.4,,,149
10068.35,10083.8,9947,209645343,10780.41,9978.55,,,150
9961.15,9969.8,9893.05,174395293,8831.72,9908.05,,,151
9872.85,9892.65,9776.2,242820594,12040.13,9820.25,,,152
9712.15,9771.65,9685.55,294732998,13435.56,9710.8,,,153
9755.75,9818.3,9752.1,201613585,9486.82,9794.15,,,154
9825.85,9903.95,9773.85,226269013,10815.38,9897.3,,,155
9945.55,9947.8,9883.75,203652311,9927.47,9904.15,,,156
9865.95,9865.95,9783.65,253931517,15636.16,9837.4,,,157
9864.25,9884.35,9740.1,211627775,11764,9754.35,,,158
9815.75,9828.45,9752.6,189267122,9850.89,9765.55,,,159
9803.05,9857.9,9786.75,173815509,9961.13,9852.5,,,160
9881.2,9881.5,9848.85,190398702,10392.63,9857.05,,,161
9907.15,9925.75,9882,164493772,9900.06,9912.8,,,162
9886.4,9887.35,9783.75,178668444,8469.09,9796.05,,,163
9859.5,9909.45,9850.8,162704136,8008.72,9884.4,,,164
9905.7,9925.1,9856.95,337782004,14619.43,9917.9,,,165
9937.65,9983.45,9909.85,162730656,9314.82,9974.4,,,166
9984.15,9988.4,9861,153369495,8069.64,9912.85,,,167
9933.25,9963.1,9901.05,143522342,7566.62,9952.2,,,168
9899.25,9931.55,9882.55,153767846,8926.98,9916.2,,,169
9945.85,9964.85,9917.2,194626599,9455.48,9929.9,,,170
9958.65,9963.6,9913.3,168698771,8792.49,9934.8,,,171
9971.75,10028.65,9968.8,178409875,9545.94,10006.05,,,172
10056.85,10097.55,10028.05,188248293,9894.2,10093.05,,,173
10099.25,10131.95,10063.15,221608053,10682.41,10079.3,,,174
10107.4,10126.5,10070.35,232637517,11047.46,10086.6,,,175
10062.35,10115.15,10043.65,274799134,13650.9,10085.4,,,176
10133.1,10171.7,10131.3,160852680,8106.66,10153.1,,,177
10175.6,10178.95,10129.95,193345992,8796.21,10147.55,,,178
10160.95,10171.05,10134.2,205605243,10105.71,10141.15,,,179
10139.6,10158.9,10058.6,197710666,11114.28,10121.9,,,180
10094.35,10095.05,9952.8,233621596,11941.88,9964.4,,,181
